borrower_id,age,occupation,monthly_income,existing_loan_history,loan_history_code,debt_to_income_ratio,loan_size,telecom_usage_score,mobile_wallet_activity,digital_purchase_frequency,psychometric_score,gender,province,repayment_score
PK-04291,34,Other,69890,Good Repayment History,1,0.242,614802,0.49,0.422,3,51.2,Female,Khyber Pakhtunkhwa,64.48
PK-04292,23,Business Owner,59484,No Previous Loan,0,0.238,691181,0.611,0.739,9,83.0,Male,Punjab,69.43
PK-04293,30,Other,40633,No Previous Loan,0,0.19,627345,0.428,0.56,0,46.8,Male,Khyber Pakhtunkhwa,36.99
PK-04294,50,Daily Wage Worker,46768,Previous Default,3,0.461,530714,0.559,0.38,0,26.6,Male,Khyber Pakhtunkhwa,19.05
PK-04295,38,Salaried,31490,Good Repayment History,1,0.198,318082,0.793,0.713,6,97.0,Male,Khyber Pakhtunkhwa,72.09
PK-04296,42,Salaried,94730,Good Repayment History,1,0.08,567558,0.579,0.67,3,52.7,Female,Punjab,71.35
PK-04297,35,Salaried,68186,No Previous Loan,0,0.2,609547,0.466,0.369,1,54.1,Male,Sindh,47.67
PK-04298,31,Salaried,65677,No Previous Loan,0,0.202,340959,0.44,0.669,12,51.9,Male,Punjab,66.06
PK-04299,54,Business Owner,72294,Good Repayment History,1,0.01,499329,0.673,0.319,0,58.8,Male,Punjab,67.4
PK-04300,36,Self-Employed,88512,No Previous Loan,0,0.01,1021282,0.632,0.379,1,47.5,Female,Khyber Pakhtunkhwa,60.41
PK-04301,34,Daily Wage Worker,41522,No Previous Loan,0,0.181,295131,0.55,0.487,2,79.6,Male,Balochistan,63.46
PK-04302,48,Business Owner,136162,No Previous Loan,0,0.027,833662,0.452,0.532,7,57.7,Male,Punjab,63.83
PK-04303,31,Self-Employed,37267,No Previous Loan,0,0.169,446275,0.599,0.711,9,39.9,Male,Sindh,54.06
PK-04304,32,Other,54433,Good Repayment History,1,0.096,548908,0.435,0.381,2,13.0,Male,Balochistan,45.5
PK-04305,38,Other,55724,No Previous Loan,0,0.029,357387,0.628,0.456,2,74.5,Male,Sindh,63.72
PK-04306,38,Daily Wage Worker,49861,Delayed Repayment History,2,0.216,485532,0.479,0.536,1,50.3,Female,Punjab,35.85
PK-04307,40,Daily Wage Worker,73384,Good Repayment History,1,0.16,304936,0.681,0.529,3,64.4,Male,Punjab,75.55
PK-04308,57,Other,33332,Good Repayment History,1,0.201,358842,0.601,0.136,0,41.3,Male,Punjab,30.12
PK-04309,41,Business Owner,54577,No Previous Loan,0,0.01,540116,0.874,0.377,1,59.0,Male,Balochistan,62.6
PK-04310,18,Daily Wage Worker,33243,No Previous Loan,0,0.028,446354,0.246,0.31,0,55.3,Male,Punjab,33.61
PK-04311,41,Salaried,34451,No Previous Loan,0,0.082,614789,0.436,0.593,3,70.1,Male,Punjab,68.86
PK-04312,38,Business Owner,196325,Good Repayment History,1,0.119,600171,0.84,0.601,13,64.7,Female,Khyber Pakhtunkhwa,77.85
PK-04313,38,Business Owner,121716,No Previous Loan,0,0.01,914029,0.766,0.447,2,43.0,Male,Khyber Pakhtunkhwa,77.68
PK-04314,40,Salaried,79537,Good Repayment History,1,0.219,768915,0.556,0.644,9,96.1,Male,Balochistan,70.63
PK-04315,37,Salaried,86377,Delayed Repayment History,2,0.254,423490,0.365,0.49,7,65.9,Female,Khyber Pakhtunkhwa,53.02
PK-04316,37,Salaried,102378,No Previous Loan,0,0.09,378235,0.628,0.406,2,45.1,Female,Sindh,52.94
PK-04317,43,Self-Employed,57337,Good Repayment History,1,0.219,441787,0.494,0.641,0,60.6,Male,Balochistan,75.25
PK-04318,33,Salaried,56825,No Previous Loan,0,0.022,725892,0.654,0.581,9,63.7,Male,Sindh,66.71
PK-04319,29,Self-Employed,75008,Good Repayment History,1,0.216,745248,0.658,0.553,5,66.1,Female,Sindh,71.11
PK-04320,65,Daily Wage Worker,34310,Good Repayment History,1,0.215,310122,0.556,0.131,0,61.5,Male,Punjab,38.77
PK-04321,31,Business Owner,61322,Delayed Repayment History,2,0.317,506200,0.668,0.708,22,61.7,Female,Punjab,36.06
PK-04322,39,Freelancer,60231,Delayed Repayment History,2,0.234,571901,0.379,0.563,2,72.1,Female,Punjab,63.41
PK-04323,24,Salaried,68206,Previous Default,3,0.485,561564,0.778,0.53,3,69.6,Male,Khyber Pakhtunkhwa,31.28
PK-04324,39,Daily Wage Worker,61653,Delayed Repayment History,2,0.161,570345,0.653,0.547,1,69.5,Male,Punjab,58.75
PK-04325,29,Salaried,40227,No Previous Loan,0,0.104,672742,0.295,0.517,1,28.9,Female,Punjab,41.09
PK-04326,34,Self-Employed,64517,No Previous Loan,0,0.02,701675,0.592,0.61,1,31.2,Male,Balochistan,67.71
PK-04327,48,Business Owner,87194,No Previous Loan,0,0.043,622572,0.844,0.148,0,46.9,Male,Khyber Pakhtunkhwa,48.79
PK-04328,42,Daily Wage Worker,27852,Delayed Repayment History,2,0.206,385611,0.482,0.529,0,51.2,Male,Sindh,19.6
PK-04329,43,Other,64939,No Previous Loan,0,0.031,562569,0.627,0.51,1,46.3,Male,Sindh,62.44
PK-04330,21,Daily Wage Worker,37662,Good Repayment History,1,0.098,503696,0.67,0.768,5,40.4,Female,Punjab,55.83
PK-04331,55,Freelancer,41874,Delayed Repayment History,2,0.19,289145,0.406,0.408,0,60.2,Female,Punjab,44.63
PK-04332,26,Business Owner,68642,No Previous Loan,0,0.14,470694,0.61,0.467,0,44.8,Male,Khyber Pakhtunkhwa,60.75
PK-04333,52,Freelancer,119374,Delayed Repayment History,2,0.217,634937,0.6,0.275,1,23.1,Male,Khyber Pakhtunkhwa,43.12
PK-04334,47,Salaried,93875,No Previous Loan,0,0.059,760875,0.346,0.541,1,38.4,Female,Punjab,61.97
PK-04335,43,Self-Employed,79932,No Previous Loan,0,0.116,736827,0.794,0.277,1,49.4,Male,Punjab,68.42
PK-04336,30,Other,101926,Good Repayment History,1,0.181,286177,0.609,0.598,21,55.7,Female,Punjab,70.27
PK-04337,39,Other,81234,No Previous Loan,0,0.07,773046,0.624,0.315,3,72.9,Female,Sindh,52.05
PK-04338,33,Self-Employed,83019,No Previous Loan,0,0.02,630243,0.791,0.687,15,65.7,Male,Punjab,58.51
PK-04339,38,Self-Employed,54968,No Previous Loan,0,0.068,342495,0.598,0.565,1,26.4,Female,Punjab,58.12
PK-04340,35,Self-Employed,102740,No Previous Loan,0,0.092,512178,0.684,0.779,20,82.3,Male,Punjab,85.51
PK-04341,18,Business Owner,56544,No Previous Loan,0,0.196,324060,0.55,0.809,14,54.5,Male,Sindh,67.82
PK-04342,48,Self-Employed,91990,No Previous Loan,0,0.01,690058,0.561,0.735,22,60.4,Male,Sindh,79.62
PK-04343,37,Business Owner,37410,No Previous Loan,0,0.153,414131,0.2,0.526,3,58.0,Male,Punjab,49.96
PK-04344,33,Salaried,54258,Delayed Repayment History,2,0.207,405886,0.479,0.557,0,44.3,Male,Punjab,46.61
PK-04345,32,Salaried,39355,No Previous Loan,0,0.07,862133,0.853,0.545,8,65.1,Male,Punjab,25.69
PK-04346,41,Self-Employed,64085,Delayed Repayment History,2,0.286,564377,0.725,0.596,1,27.9,Female,Sindh,35.1
PK-04347,29,Daily Wage Worker,24828,Delayed Repayment History,2,0.323,430289,0.536,0.448,3,75.4,Female,Punjab,11.99
PK-04348,18,Self-Employed,59578,Good Repayment History,1,0.122,485724,0.618,0.512,11,60.7,Male,Khyber Pakhtunkhwa,65.95
PK-04349,42,Self-Employed,83453,Good Repayment History,1,0.265,533071,0.732,0.844,12,64.7,Female,Punjab,72.88
PK-04350,43,Business Owner,70944,Delayed Repayment History,2,0.351,486610,0.469,0.663,7,66.6,Female,Khyber Pakhtunkhwa,48.72
PK-04351,36,Daily Wage Worker,39696,Delayed Repayment History,2,0.285,497030,0.761,0.613,3,49.5,Male,Punjab,36.28
PK-04352,27,Self-Employed,70629,Delayed Repayment History,2,0.442,590535,0.918,0.299,6,78.1,Female,Sindh,47.48
PK-04353,39,Freelancer,57848,No Previous Loan,0,0.036,534861,0.611,0.455,1,46.5,Male,Sindh,69.68
PK-04354,24,Self-Employed,101532,No Previous Loan,0,0.01,509023,0.542,0.425,2,44.2,Male,Punjab,74.62
PK-04355,28,Business Owner,65147,No Previous Loan,0,0.103,818784,0.585,0.438,0,60.4,Male,Punjab,71.71
PK-04356,31,Self-Employed,81519,No Previous Loan,0,0.03,620378,0.74,0.625,2,37.6,Male,Punjab,76.3
PK-04357,46,Daily Wage Worker,49588,Good Repayment History,1,0.223,254018,0.724,0.535,0,48.4,Male,Punjab,68.16
PK-04358,34,Other,31003,Good Repayment History,1,0.173,782473,0.651,0.549,0,59.5,Male,Khyber Pakhtunkhwa,30.63
PK-04359,33,Daily Wage Worker,45012,Good Repayment History,1,0.221,454120,0.334,0.798,4,68.2,Male,Sindh,47.27
PK-04360,56,Daily Wage Worker,42614,Good Repayment History,1,0.112,440538,0.541,0.336,1,56.0,Female,Sindh,62.23
PK-04361,41,Salaried,56092,Good Repayment History,1,0.344,259717,0.599,0.451,1,43.6,Female,Punjab,63.17
PK-04362,41,Business Owner,164501,Good Repayment History,1,0.103,920718,0.742,0.386,2,56.2,Female,Punjab,88.89
PK-04363,34,Salaried,101387,No Previous Loan,0,0.203,381335,0.825,0.703,8,49.4,Female,Sindh,77.69
PK-04364,32,Self-Employed,52205,No Previous Loan,0,0.01,878673,0.447,0.68,8,55.8,Female,Punjab,39.99
PK-04365,18,Business Owner,92187,Delayed Repayment History,2,0.449,271755,0.749,0.36,0,49.8,Male,Punjab,50.71
PK-04366,47,Daily Wage Worker,58637,No Previous Loan,0,0.088,603551,0.306,0.323,0,42.6,Male,Punjab,24.07
PK-04367,42,Freelancer,71984,No Previous Loan,0,0.067,827189,0.788,0.55,1,41.4,Male,Punjab,72.53
PK-04368,36,Daily Wage Worker,30276,No Previous Loan,0,0.01,440597,0.448,0.261,0,26.9,Male,Balochistan,34.29
PK-04369,36,Business Owner,62611,Delayed Repayment History,2,0.186,545607,0.302,0.777,3,74.8,Male,Punjab,61.87
PK-04370,45,Daily Wage Worker,54445,Good Repayment History,1,0.096,506918,0.757,0.68,2,68.6,Male,Punjab,65.53
PK-04371,23,Daily Wage Worker,47749,No Previous Loan,0,0.01,287692,0.747,0.541,4,38.0,Male,Punjab,70.95
PK-04372,32,Daily Wage Worker,39283,Good Repayment History,1,0.25,331530,0.409,0.444,1,66.4,Male,Punjab,36.85
PK-04373,27,Self-Employed,103455,Good Repayment History,1,0.113,88593,0.744,0.622,11,60.5,Female,Punjab,90.98
PK-04374,54,Business Owner,146712,Delayed Repayment History,2,0.277,816585,0.615,0.467,2,41.0,Male,Punjab,42.52
PK-04375,46,Freelancer,127865,Good Repayment History,1,0.166,772833,0.297,0.801,11,44.3,Male,Punjab,57.2
PK-04376,18,Other,77394,Delayed Repayment History,2,0.01,424583,0.636,0.197,0,56.4,Male,Punjab,63.4
PK-04377,23,Salaried,58739,Good Repayment History,1,0.15,612001,0.678,0.573,6,69.2,Male,Khyber Pakhtunkhwa,81.8
PK-04378,36,Self-Employed,43750,Delayed Repayment History,2,0.505,462487,0.706,0.218,3,65.9,Female,Punjab,25.44
PK-04379,33,Self-Employed,61243,No Previous Loan,0,0.191,283626,0.717,0.539,2,49.6,Male,Sindh,54.43
PK-04380,25,Self-Employed,61657,No Previous Loan,0,0.137,337605,0.638,0.415,1,65.1,Male,Punjab,62.86
PK-04381,56,Daily Wage Worker,35275,No Previous Loan,0,0.128,521220,0.436,0.263,0,53.4,Female,Punjab,33.14
PK-04382,41,Salaried,58314,Delayed Repayment History,2,0.435,417778,0.802,0.541,1,46.3,Male,Balochistan,54.74
PK-04383,42,Self-Employed,47436,No Previous Loan,0,0.16,650486,0.757,0.277,1,71.9,Male,Punjab,51.96
PK-04384,31,Freelancer,88722,Good Repayment History,1,0.143,949858,0.682,0.747,22,61.7,Female,Punjab,67.88
PK-04385,45,Self-Employed,125322,No Previous Loan,0,0.101,931760,0.64,0.384,2,68.4,Male,Punjab,73.97
PK-04386,34,Salaried,148544,Good Repayment History,1,0.22,541035,0.522,0.562,11,44.1,Male,Punjab,69.99
PK-04387,35,Business Owner,94640,Delayed Repayment History,2,0.398,468081,0.622,0.424,1,51.4,Male,Sindh,61.99
PK-04388,43,Business Owner,83804,Good Repayment History,1,0.033,609498,0.576,0.695,2,71.8,Male,Sindh,78.32
PK-04389,22,Other,47938,No Previous Loan,0,0.118,540884,0.502,0.619,7,52.7,Male,Punjab,42.12
PK-04390,53,Daily Wage Worker,71589,Delayed Repayment History,2,0.385,599269,0.563,0.389,0,55.0,Male,Punjab,25.63
PK-04391,39,Other,87973,No Previous Loan,0,0.025,360045,0.592,0.569,4,42.8,Male,Punjab,70.4
PK-04392,50,Salaried,61091,No Previous Loan,0,0.078,539828,0.814,0.225,0,61.0,Male,Punjab,54.76
PK-04393,28,Daily Wage Worker,63970,No Previous Loan,0,0.241,582328,0.631,0.484,1,41.3,Male,Khyber Pakhtunkhwa,51.04
PK-04394,29,Business Owner,88233,No Previous Loan,0,0.099,876229,0.841,0.679,7,64.9,Male,Sindh,81.63
PK-04395,27,Freelancer,46138,Delayed Repayment History,2,0.251,610317,0.431,0.63,4,41.5,Male,Punjab,25.67
PK-04396,40,Self-Employed,66936,No Previous Loan,0,0.01,355427,0.564,0.673,5,55.0,Male,Punjab,80.69
PK-04397,38,Salaried,119455,Good Repayment History,1,0.139,376882,0.968,0.445,1,84.7,Female,Sindh,87.62
PK-04398,33,Salaried,82842,No Previous Loan,0,0.027,672060,0.625,0.879,45,64.7,Female,Punjab,76.67
PK-04399,28,Daily Wage Worker,35268,Previous Default,3,0.54,516833,0.365,0.339,1,50.6,Male,Khyber Pakhtunkhwa,6.47
PK-04400,26,Daily Wage Worker,57244,No Previous Loan,0,0.033,528652,0.624,0.571,7,70.9,Female,Khyber Pakhtunkhwa,61.1
PK-04401,37,Salaried,84327,Delayed Repayment History,2,0.37,481304,0.66,0.778,2,47.8,Male,Punjab,73.76
PK-04402,33,Business Owner,77051,No Previous Loan,0,0.082,426669,0.681,0.491,1,43.5,Male,Khyber Pakhtunkhwa,57.96
PK-04403,31,Freelancer,47126,Previous Default,3,0.377,329010,0.658,0.784,5,51.3,Male,Punjab,36.02
PK-04404,52,Business Owner,59728,Good Repayment History,1,0.151,410242,0.704,0.214,1,74.9,Male,Punjab,77.26
PK-04405,37,Self-Employed,39453,No Previous Loan,0,0.227,402852,0.654,0.807,7,72.5,Female,Balochistan,43.17
PK-04406,50,Daily Wage Worker,35845,No Previous Loan,0,0.187,327751,0.44,0.1,0,48.3,Male,Khyber Pakhtunkhwa,60.92
PK-04407,33,Business Owner,80683,Good Repayment History,1,0.182,672247,0.59,0.708,8,54.5,Male,Punjab,63.21
PK-04408,40,Freelancer,78578,Good Repayment History,1,0.108,775115,0.586,0.333,2,65.3,Female,Khyber Pakhtunkhwa,49.11
PK-04409,37,Business Owner,116729,Good Repayment History,1,0.217,574294,0.539,0.69,17,97.0,Male,Punjab,84.95
PK-04410,22,Freelancer,63401,No Previous Loan,0,0.105,441517,0.48,0.377,1,54.4,Female,Sindh,40.68
PK-04411,51,Salaried,34499,Good Repayment History,1,0.16,356676,0.558,0.329,0,77.3,Male,Balochistan,81.56
PK-04412,36,Daily Wage Worker,49179,No Previous Loan,0,0.024,770849,0.809,0.429,3,61.0,Female,Khyber Pakhtunkhwa,43.94
PK-04413,45,Self-Employed,40088,Good Repayment History,1,0.143,334677,0.381,0.81,6,69.6,Male,Punjab,76.67
PK-04414,31,Daily Wage Worker,58396,Good Repayment History,1,0.082,500535,0.695,0.398,0,73.5,Female,Punjab,63.85
PK-04415,36,Daily Wage Worker,60735,No Previous Loan,0,0.023,366316,0.304,0.474,0,60.6,Male,Khyber Pakhtunkhwa,44.96
PK-04416,30,Business Owner,85573,Delayed Repayment History,2,0.533,277722,0.541,0.57,8,58.7,Female,Punjab,39.45
PK-04417,49,Business Owner,117867,Delayed Repayment History,2,0.116,586481,0.443,0.52,3,57.1,Female,Balochistan,66.63
PK-04418,41,Salaried,94779,No Previous Loan,0,0.156,577681,0.601,0.585,5,64.9,Female,Punjab,82.51
PK-04419,41,Self-Employed,73554,Good Repayment History,1,0.212,405533,0.761,0.846,10,77.0,Male,Punjab,79.89
PK-04420,51,Business Owner,83897,Good Repayment History,1,0.019,478046,0.675,0.549,4,79.5,Male,Punjab,85.58
PK-04421,49,Salaried,41922,Delayed Repayment History,2,0.398,275543,0.37,0.29,1,75.3,Female,Punjab,35.38
PK-04422,45,Salaried,59081,Delayed Repayment History,2,0.497,374710,0.53,0.509,2,50.6,Female,Punjab,38.04
PK-04423,24,Other,35105,Good Repayment History,1,0.198,379691,0.505,0.712,5,47.1,Female,Punjab,61.18
PK-04424,31,Self-Employed,47623,Good Repayment History,1,0.274,663798,0.449,0.707,3,44.2,Female,Khyber Pakhtunkhwa,41.89
PK-04425,28,Self-Employed,51152,Good Repayment History,1,0.174,613736,0.81,0.869,7,59.7,Male,Punjab,57.33
PK-04426,45,Self-Employed,35911,No Previous Loan,0,0.156,430377,0.614,0.549,2,70.4,Male,Sindh,79.36
PK-04427,39,Business Owner,124091,Good Repayment History,1,0.01,495866,0.649,0.616,4,51.7,Male,Punjab,68.26
PK-04428,25,Self-Employed,69257,No Previous Loan,0,0.093,393332,0.696,0.426,0,55.5,Female,Sindh,60.83
PK-04429,36,Daily Wage Worker,66476,Delayed Repayment History,2,0.306,501587,0.533,0.391,2,68.2,Male,Punjab,40.25
PK-04430,24,Business Owner,105169,Good Repayment History,1,0.116,1198113,0.71,0.556,3,54.9,Male,Khyber Pakhtunkhwa,48.84
PK-04431,37,Salaried,78244,Good Repayment History,1,0.298,461219,0.815,0.816,15,55.8,Female,Punjab,74.8
PK-04432,22,Business Owner,102550,Good Repayment History,1,0.152,381781,0.849,0.572,11,77.0,Male,Punjab,89.92
PK-04433,43,Salaried,70387,Previous Default,3,0.388,546552,0.685,0.606,3,58.8,Male,Punjab,28.72
PK-04434,41,Daily Wage Worker,71071,No Previous Loan,0,0.058,709868,0.522,0.543,2,47.3,Male,Punjab,57.23
PK-04435,56,Salaried,54276,Previous Default,3,0.376,462723,0.521,0.352,1,59.0,Male,Punjab,32.05
PK-04436,46,Salaried,66371,No Previous Loan,0,0.082,521252,0.686,0.376,3,64.9,Male,Sindh,62.39
PK-04437,34,Self-Employed,62539,No Previous Loan,0,0.072,435949,0.664,0.459,6,96.8,Female,Punjab,61.61
PK-04438,45,Salaried,134935,Good Repayment History,1,0.191,475323,0.797,0.559,6,84.3,Female,Khyber Pakhtunkhwa,81.01
PK-04439,25,Business Owner,64513,Good Repayment History,1,0.226,585776,0.69,0.42,8,97.0,Female,Punjab,70.47
PK-04440,29,Self-Employed,104249,No Previous Loan,0,0.207,450895,0.63,0.311,4,43.3,Female,Sindh,70.53
PK-04441,41,Other,34448,Good Repayment History,1,0.161,445836,0.566,0.601,7,77.4,Male,Punjab,65.39
PK-04442,18,Salaried,57444,No Previous Loan,0,0.012,422253,0.766,0.853,41,81.8,Male,Sindh,85.04
PK-04443,37,Business Owner,82240,Good Repayment History,1,0.179,742142,0.749,0.509,4,59.4,Male,Balochistan,63.21
PK-04444,28,Freelancer,55001,Good Repayment History,1,0.201,412290,0.66,0.272,0,51.4,Female,Punjab,55.56
PK-04445,39,Salaried,52561,Delayed Repayment History,2,0.401,399605,0.419,0.667,17,68.8,Male,Punjab,33.2
PK-04446,28,Business Owner,98536,No Previous Loan,0,0.01,752892,0.862,0.682,8,54.6,Female,Sindh,70.47
PK-04447,42,Daily Wage Worker,40204,Delayed Repayment History,2,0.32,519659,0.503,0.639,0,38.7,Male,Punjab,14.02
PK-04448,38,Daily Wage Worker,31971,No Previous Loan,0,0.226,456090,0.655,0.708,1,33.6,Female,Punjab,45.85
PK-04449,51,Daily Wage Worker,61360,Good Repayment History,1,0.259,449198,0.535,0.351,1,34.7,Male,Punjab,50.11
PK-04450,38,Freelancer,67326,No Previous Loan,0,0.2,497576,0.64,0.498,7,61.9,Female,Punjab,47.5
PK-04451,30,Self-Employed,75316,No Previous Loan,0,0.056,421850,0.57,0.479,3,69.1,Male,Khyber Pakhtunkhwa,66.55
PK-04452,35,Daily Wage Worker,64613,No Previous Loan,0,0.01,477697,0.642,0.759,7,43.0,Male,Punjab,71.17
PK-04453,25,Self-Employed,109922,No Previous Loan,0,0.097,938225,0.794,0.663,23,67.5,Female,Punjab,76.12
PK-04454,42,Business Owner,40086,Delayed Repayment History,2,0.369,429844,0.67,0.846,10,63.8,Male,Punjab,62.23
PK-04455,43,Daily Wage Worker,43596,Good Repayment History,1,0.135,345002,0.543,0.103,0,62.1,Female,Punjab,34.71
PK-04456,61,Daily Wage Worker,23666,No Previous Loan,0,0.156,434301,0.603,0.456,2,65.0,Female,Sindh,42.43
PK-04457,32,Daily Wage Worker,112085,Good Repayment History,1,0.165,579866,0.688,0.521,5,63.4,Female,Sindh,68.41
PK-04458,35,Salaried,68677,Delayed Repayment History,2,0.17,299423,0.675,0.642,4,79.0,Male,Khyber Pakhtunkhwa,57.83
PK-04459,32,Freelancer,94104,Good Repayment History,1,0.252,413361,0.873,0.746,11,69.1,Male,Punjab,86.66
PK-04460,40,Salaried,53399,Delayed Repayment History,2,0.18,336567,0.45,0.586,5,38.0,Male,Punjab,67.3
PK-04461,41,Daily Wage Worker,39867,Good Repayment History,1,0.261,288489,0.649,0.78,5,84.9,Female,Punjab,73.07
PK-04462,37,Freelancer,71062,Delayed Repayment History,2,0.221,410453,0.773,0.844,7,43.6,Male,Sindh,71.52
PK-04463,48,Salaried,79803,Previous Default,3,0.412,551762,0.487,0.12,0,58.6,Female,Sindh,21.88
PK-04464,32,Daily Wage Worker,77810,Good Repayment History,1,0.175,376234,0.68,0.835,40,97.0,Female,Sindh,81.31
PK-04465,47,Self-Employed,53114,No Previous Loan,0,0.114,345848,0.622,0.1,1,65.0,Male,Khyber Pakhtunkhwa,70.81
PK-04466,43,Business Owner,82460,No Previous Loan,0,0.182,701008,0.478,0.645,12,46.2,Female,Punjab,54.38
PK-04467,38,Other,65649,Delayed Repayment History,2,0.382,417080,0.375,0.565,9,63.4,Male,Balochistan,34.39
PK-04468,35,Business Owner,109445,No Previous Loan,0,0.01,868291,0.689,0.52,3,68.1,Male,Balochistan,71.46
PK-04469,61,Business Owner,96515,Good Repayment History,1,0.163,626571,0.628,0.776,12,62.7,Male,Punjab,68.56
PK-04470,30,Salaried,39816,Good Repayment History,1,0.251,1168194,0.759,0.188,0,48.5,Female,Punjab,14.52
PK-04471,41,Salaried,47954,No Previous Loan,0,0.16,441042,0.662,0.492,1,37.2,Female,Khyber Pakhtunkhwa,65.24
PK-04472,31,Salaried,71614,No Previous Loan,0,0.14,414920,0.601,0.712,3,40.4,Male,Punjab,72.26
PK-04473,55,Self-Employed,40489,Delayed Repayment History,2,0.332,438023,0.687,0.468,0,44.3,Male,Punjab,33.39
PK-04474,46,Self-Employed,52208,No Previous Loan,0,0.184,438208,0.563,0.698,4,77.4,Male,Punjab,47.78
PK-04475,31,Business Owner,85804,Good Repayment History,1,0.233,615241,0.681,0.874,42,40.2,Male,Sindh,54.76
PK-04476,43,Freelancer,63132,Good Repayment History,1,0.21,437810,0.81,0.525,4,60.4,Male,Khyber Pakhtunkhwa,73.19
PK-04477,40,Salaried,71949,Good Repayment History,1,0.152,729682,0.741,0.284,1,80.2,Female,Khyber Pakhtunkhwa,61.27
PK-04478,33,Business Owner,83195,Previous Default,3,0.542,660412,0.804,0.331,0,69.1,Female,Balochistan,33.55
PK-04479,45,Daily Wage Worker,34432,Good Repayment History,1,0.173,328379,0.42,0.618,1,77.9,Male,Punjab,69.04
PK-04480,41,Salaried,51022,No Previous Loan,0,0.028,617343,0.419,0.251,0,48.2,Female,Khyber Pakhtunkhwa,60.05
PK-04481,40,Business Owner,138071,No Previous Loan,0,0.044,921375,0.589,0.351,0,70.6,Female,Punjab,54.69
PK-04482,37,Salaried,75180,No Previous Loan,0,0.104,726665,0.457,0.689,20,76.5,Male,Punjab,46.36
PK-04483,42,Business Owner,96840,No Previous Loan,0,0.05,439134,0.597,0.466,5,74.2,Female,Khyber Pakhtunkhwa,83.77
PK-04484,40,Daily Wage Worker,45883,No Previous Loan,0,0.037,513023,0.723,0.459,1,70.7,Male,Khyber Pakhtunkhwa,70.47
PK-04485,38,Salaried,48137,Previous Default,3,0.411,298671,0.4,0.493,4,38.5,Male,Sindh,34.97
PK-04486,32,Self-Employed,55936,No Previous Loan,0,0.205,419597,0.645,0.838,9,67.9,Male,Punjab,67.9
PK-04487,54,Daily Wage Worker,19237,No Previous Loan,0,0.01,368840,0.356,0.669,0,61.3,Female,Punjab,54.33
PK-04488,28,Self-Employed,52899,No Previous Loan,0,0.119,420795,0.282,0.324,1,55.1,Male,Sindh,56.2
PK-04489,42,Freelancer,68406,No Previous Loan,0,0.01,551330,0.615,0.517,3,48.9,Male,Punjab,66.03
PK-04490,35,Business Owner,105073,No Previous Loan,0,0.01,858365,0.693,0.72,4,66.8,Male,Punjab,73.13
PK-04491,54,Salaried,53080,Delayed Repayment History,2,0.167,514791,0.722,0.464,0,42.1,Male,Khyber Pakhtunkhwa,45.5
PK-04492,29,Daily Wage Worker,55784,Good Repayment History,1,0.184,389766,0.536,0.428,1,50.9,Male,Punjab,49.31
